"candidate_key_NOT_master_code","canonical_master_code","names_ja","names_en","prefectures","addresses","entity_types","historical_coordinates_NOT_navigation_verified","legacy_code_claims_NOT_approved","source_record_ids","source_urls","identity_status"
"geoshape-nrct-poi:140000030800","","日米和親条約締結地","","神奈川県","神奈川県 横浜市中区 日本大通","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:140000030800"",""latitude"":35.447492,""longitude"":139.644372,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000030800","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000030800.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000030900","","海岸教会","","神奈川県","神奈川県 横浜市中区 日本大通","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:140000030900"",""latitude"":35.446941,""longitude"":139.643861,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000030900","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000030900.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000031000","","横浜運上所跡","","神奈川県","神奈川県 横浜市中区 日本大通","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:140000031000"",""latitude"":35.447046,""longitude"":139.642578,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000031000","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000031000.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000031400","","横浜天主堂跡","","神奈川県","神奈川県 横浜市中区 山下町","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:140000031400"",""latitude"":35.443568,""longitude"":139.64886,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000031400","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000031400.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000032000","","外人墓地","","神奈川県","神奈川県 横浜市中区 山手町","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:140000032000"",""latitude"":35.43917,""longitude"":139.651423,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000032000","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000032000.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000032600","","根岸競馬場跡","","神奈川県","神奈川県 横浜市中区 簑沢","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:140000032600"",""latitude"":35.424362,""longitude"":139.636217,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000032600","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000032600.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000032700","","地蔵王廟","","神奈川県","神奈川県 横浜市中区 大芝台","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:140000032700"",""latitude"":35.428253,""longitude"":139.636552,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000032700","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000032700.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000033800","","稲荷山貝塚遺跡","","神奈川県","神奈川県 横浜市南区 山谷","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:140000033800"",""latitude"":35.429102,""longitude"":139.625446,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000033800","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000033800.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000034000","","宝生寺","","神奈川県","神奈川県 茅ヶ崎市 西久保546番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:140000034000"",""latitude"":35.346603,""longitude"":139.391159,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000034000","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000034000.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000034500","","弘明寺","","神奈川県","神奈川県 横浜市 南区弘明寺町山下267番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:140000034500"",""latitude"":35.423607,""longitude"":139.596619,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000034500","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000034500.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000034700","","大丸遺跡","","神奈川県","神奈川県 横浜市南区 六ツ川三丁目","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:140000034700"",""latitude"":35.428732,""longitude"":139.580205,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000034700","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000034700.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000037700","","室の木古墳","","神奈川県","神奈川県 横浜市磯子区 久木町","古墳・貝塚","[{""sourceRecordId"":""geoshape-nrct-poi:140000037700"",""latitude"":35.414281,""longitude"":139.622896,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000037700","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000037700.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000037900","","三殿台遺跡","","神奈川県","神奈川県 横浜市磯子区 岡村四丁目","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:140000037900"",""latitude"":35.420556,""longitude"":139.610866,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000037900","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000037900.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000038500","","杉田貝塚","","神奈川県","神奈川県 横浜市磯子区 杉田四丁目","古墳・貝塚","[{""sourceRecordId"":""geoshape-nrct-poi:140000038500"",""latitude"":35.379715,""longitude"":139.618434,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000038500","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000038500.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000038600","","東漸寺","","神奈川県","神奈川県 横浜市 都筑区佐江戸町2240番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:140000038600"",""latitude"":35.520432,""longitude"":139.560501,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000038600","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000038600.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000039900","","富岡八幡宮","","神奈川県","神奈川県 横浜市 金沢区富岡東四丁目5番41号 | 神奈川県横浜市金沢区富岡東4-5-41","shrine | 埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:140000039900"",""latitude"":35.370243,""longitude"":139.636002,""quality"":""published_historical_point_not_navigation_verified""}]","","candidate:B-SNS-20260915-R03-140 | geoshape-nrct-poi:140000039900","http://www.tomioka80000goo.org | https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000039900.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000040000","","慶珊寺","","神奈川県","神奈川県 横浜市 金沢区富岡東四丁目1番8号","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:140000040000"",""latitude"":35.372131,""longitude"":139.635315,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000040000","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000040000.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000040300","","能見堂跡","","神奈川県","神奈川県 横浜市金沢区 能見台森","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:140000040300"",""latitude"":35.350297,""longitude"":139.618596,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000040300","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000040300.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000040500","","称名寺","","神奈川県","神奈川県 横浜市 金沢区金沢町212番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:140000040500"",""latitude"":35.342148,""longitude"":139.629868,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000040500","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000040500.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000040600","","金沢文庫","","神奈川県","神奈川県 横浜市金沢区 金沢町","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:140000040600"",""latitude"":35.343905,""longitude"":139.628711,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000040600","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000040600.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000040700","","称名寺貝塚","","神奈川県","神奈川県 横浜市金沢区 金沢町","古墳・貝塚","[{""sourceRecordId"":""geoshape-nrct-poi:140000040700"",""latitude"":35.341943,""longitude"":139.62964,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000040700","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000040700.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000041000","","龍華寺","","神奈川県","神奈川県 横浜市 金沢区洲崎町9番31号","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:140000041000"",""latitude"":35.333961,""longitude"":139.62619,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000041000","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000041000.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000041200","","野島貝塚","","神奈川県","神奈川県 横浜市金沢区 野島町","古墳・貝塚","[{""sourceRecordId"":""geoshape-nrct-poi:140000041200"",""latitude"":35.327175,""longitude"":139.636332,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000041200","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000041200.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000041600","","瀬戸神社","","神奈川県","神奈川県 横浜市 金沢区瀬戸18番14号 | 神奈川県横浜市金沢区瀬戸18-14","shrine | 埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:140000041600"",""latitude"":35.332291,""longitude"":139.621994,""quality"":""published_historical_point_not_navigation_verified""}]","","candidate:B-SNS-20260915-R03-147 | geoshape-nrct-poi:140000041600","http://www.setojinja.or.jp | https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000041600.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000041800","","米倉陣屋跡","","神奈川県","神奈川県 横浜市金沢区 瀬戸","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:140000041800"",""latitude"":35.330131,""longitude"":139.619462,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000041800","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000041800.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000043500","","岩瀬山横穴群","","神奈川県","神奈川県 横浜市鶴見区 駒岡五丁目","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:140000043500"",""latitude"":35.531303,""longitude"":139.649482,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000043500","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000043500.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000043700","","二ッ池遺跡","","神奈川県","神奈川県 横浜市鶴見区 獅子ケ谷三丁目","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:140000043700"",""latitude"":35.522429,""longitude"":139.641102,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000043700","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000043700.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000044000","","小仙塚貝塚","","神奈川県","神奈川県 横浜市鶴見区 下末吉六丁目","古墳・貝塚","[{""sourceRecordId"":""geoshape-nrct-poi:140000044000"",""latitude"":35.520828,""longitude"":139.664979,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000044000","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000044000.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000044400","","松蔭寺","","神奈川県","神奈川県 横浜市 鶴見区東寺尾一丁目18番","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:140000044400"",""latitude"":35.501457,""longitude"":139.65007,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000044400","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000044400.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000044600","","総持寺","","神奈川県","神奈川県 横浜市 鶴見区鶴見二丁目1番","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:140000044600"",""latitude"":35.506329,""longitude"":139.6707,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000044600","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000044600.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000044800","","風早台貝塚","","神奈川県","神奈川県 横浜市鶴見区 岸谷二丁目","古墳・貝塚","[{""sourceRecordId"":""geoshape-nrct-poi:140000044800"",""latitude"":35.494173,""longitude"":139.659965,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000044800","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000044800.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000045600","","神之木台遺跡","","神奈川県","神奈川県 横浜市神奈川区 神之木台","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:140000045600"",""latitude"":35.493875,""longitude"":139.652224,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000045600","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000045600.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000046200","","成仏寺","","神奈川県","神奈川県 横浜市 神奈川区神奈川本町10番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:140000046200"",""latitude"":35.474552,""longitude"":139.631699,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000046200","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000046200.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000046300","","慶雲寺","","神奈川県","神奈川県 横浜市神奈川区 神奈川本町","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:140000046300"",""latitude"":35.475178,""longitude"":139.631411,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000046300","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000046300.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000046500","","本覚寺","","神奈川県","神奈川県 横浜市 神奈川区高島台1番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:140000046500"",""latitude"":35.472046,""longitude"":139.626083,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000046500","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000046500.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:140000046600","","三ッ沢貝塚","","神奈川県","神奈川県 横浜市神奈川区 三ツ沢東町","古墳・貝塚","[{""sourceRecordId"":""geoshape-nrct-poi:140000046600"",""latitude"":35.474775,""longitude"":139.61224,""quality"":""published_historical_point_not_navigation_verified""}]","","geoshape-nrct-poi:140000046600","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/14/140000046600.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
