"poi_id","destination_id","batch_id","tier","country_code","prefecture_code","selection_order","category","name_zh","name_ja","name_en","canonical_name","aliases","latitude","longitude","provider_type","provider_entity_id","official_url","source_mode","source_job_id","sm_variant_id","rights_status","status","authenticity","quota_exception_reason","review_notes"
"unresolved:jp-beppu:5","jp-beppu","JP-S-03","S","JP","oita","5","landmark","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:5","variant:jp-beppu:poi:5:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:6","jp-beppu","JP-S-03","S","JP","oita","6","landmark","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:6","variant:jp-beppu:poi:6:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:7","jp-beppu","JP-S-03","S","JP","oita","7","landmark","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:7","variant:jp-beppu:poi:7:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:8","jp-beppu","JP-S-03","S","JP","oita","8","landmark","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:8","variant:jp-beppu:poi:8:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:9","jp-beppu","JP-S-03","S","JP","oita","9","landmark","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:9","variant:jp-beppu:poi:9:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:10","jp-beppu","JP-S-03","S","JP","oita","10","landmark","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:10","variant:jp-beppu:poi:10:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:11","jp-beppu","JP-S-03","S","JP","oita","11","museum_culture","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:11","variant:jp-beppu:poi:11:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:12","jp-beppu","JP-S-03","S","JP","oita","12","museum_culture","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:12","variant:jp-beppu:poi:12:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:13","jp-beppu","JP-S-03","S","JP","oita","13","museum_culture","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:13","variant:jp-beppu:poi:13:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:14","jp-beppu","JP-S-03","S","JP","oita","14","museum_culture","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:14","variant:jp-beppu:poi:14:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:15","jp-beppu","JP-S-03","S","JP","oita","15","museum_culture","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:15","variant:jp-beppu:poi:15:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:16","jp-beppu","JP-S-03","S","JP","oita","16","museum_culture","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:16","variant:jp-beppu:poi:16:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:17","jp-beppu","JP-S-03","S","JP","oita","17","historic_religious","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:17","variant:jp-beppu:poi:17:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:18","jp-beppu","JP-S-03","S","JP","oita","18","historic_religious","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:18","variant:jp-beppu:poi:18:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:19","jp-beppu","JP-S-03","S","JP","oita","19","historic_religious","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:19","variant:jp-beppu:poi:19:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:20","jp-beppu","JP-S-03","S","JP","oita","20","historic_religious","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:20","variant:jp-beppu:poi:20:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:21","jp-beppu","JP-S-03","S","JP","oita","21","historic_religious","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:21","variant:jp-beppu:poi:21:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:22","jp-beppu","JP-S-03","S","JP","oita","22","historic_religious","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:22","variant:jp-beppu:poi:22:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:23","jp-beppu","JP-S-03","S","JP","oita","23","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:23","variant:jp-beppu:poi:23:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:24","jp-beppu","JP-S-03","S","JP","oita","24","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:24","variant:jp-beppu:poi:24:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:25","jp-beppu","JP-S-03","S","JP","oita","25","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:25","variant:jp-beppu:poi:25:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:26","jp-beppu","JP-S-03","S","JP","oita","26","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:26","variant:jp-beppu:poi:26:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:27","jp-beppu","JP-S-03","S","JP","oita","27","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:27","variant:jp-beppu:poi:27:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:28","jp-beppu","JP-S-03","S","JP","oita","28","family_theme","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:28","variant:jp-beppu:poi:28:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:29","jp-beppu","JP-S-03","S","JP","oita","29","family_theme","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:29","variant:jp-beppu:poi:29:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:30","jp-beppu","JP-S-03","S","JP","oita","30","family_theme","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:30","variant:jp-beppu:poi:30:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-beppu:31","jp-beppu","JP-S-03","S","JP","oita","31","family_theme","","","","","","","","","","","acquisition_required","source:jp-beppu:poi:31","variant:jp-beppu:poi:31:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
